level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	69	1	1	5	2866	2015	33	11	93.787880	Yield
5	1	69	1	1	6	2905	2014	28	12	11.361942	a
5	1	69	1	1	7	2987	2007	131	52	0.000000	emer
4	1	69	1	2	0	2969	2042	121	13	-1	
5	1	69	1	2	1	2969	2042	20	13	96.111023	ns
5	1	69	1	2	2	3034	2042	56	12	96.288559	ance
2	1	70	0	0	0	0	212	3600	1948	-1	
3	1	70	1	0	0	0	212	3600	1948	-1	
4	1	70	1	1	0	0	212	3600	1948	-1	
5	1	70	1	1	1	0	212	3600	1948	95.000000	 
